1074254713,7.3665
1074613567,5.3131
1074613569,6.4711
1074626340,6.512
1075534929,3.3016
1075753390,4.445
1075802775,3.408
1075810261,6.6135
1075810283,4.7428
1075810942,4.7228
1075810967,5.9822
1075810968,6.1704
1075810996,7.0034
1075811000,6.7835
1075811096,4.7512
1075811213,4.8783
1075811226,3.6097
1075811241,4.1446
1075811257,4.7052
1075811281,6.9373
1075811322,3.6448
1075811326,4.9738
1075811331,7.798
1075811334,7.702
1075811337,6.8539
1075811361,4.6205
1075811373,6.2192
1075811375,8.0403
1075811380,8.0604
1075811383,6.3463
1075811384,5.3859
1075811518,6.2957
1075811579,2.5041
1075811592,5.8411
1075811693,4.5438
1075811745,6.4469
1075833705,1.5816
1075835071,5.9706
1075835076,6.9742
1075835215,3.9637
1075835216,5.1425
1075835230,6.1068
1075836051,1.0
1075859006,7.7669
1075874006,3.5889
1075874053,2.8758
1075874060,2.7582
1075874069,3.9224
1075874073,3.1233
1075874075,2.9703
1075874081,4.1707
1075874112,2.1557
1075874216,4.3193
1075874333,1.2297
1075874379,4.3735
1075875795,5.6816
1075876033,2.8693
1076085406,5.1437
1076101076,5.9792
1076101923,4.4361
1076102330,3.641
1076103221,6.7192
1076110492,8.4154
1076224162,6.397
1076237986,7.6336
1076238495,3.7341
1076240871,3.6285
1076240873,2.9836
1076242218,5.0269
1076243640,6.0149
1076278996,2.6843
1076304951,5.6637
1076306185,5.5528
1076307507,6.1921
1076307513,5.5817
1076307971,1.6294
1076307974,1.0
1076307980,1.3703
1076308175,2.9231
1076308192,6.3122
1076308636,7.8553
1076308720,5.7838
1076309019,2.9672
1076309128,7.9923
1076309764,6.0913
1076309767,3.4853
1076309874,6.0585
1076310211,2.0224
1076332721,3.0563
1076332727,4.0565
1076332793,4.5759
1076332829,2.4654
1076332839,8.9571
1076332852,5.8201
1076341300,4.2375
1076342164,2.8645
1076342177,1.1547
1076342180,2.5459
1076342277,4.7019
1076344026,5.5071
1076346547,8.4925
1076346575,5.4919
1076346642,3.8488
1076346726,8.09
1076346729,8.9196
1076346734,7.3693
1076346747,6.6112
1076346838,4.5163
1076346840,5.5416
1076347742,3.1621
1076347763,9.3933
1076348773,3.6899
1076350026,8.2499
1076351859,4.9024
1076351861,4.161
1076353981,6.9201
1076355050,6.5291
1076355058,7.6304
1076355122,5.0428
1076358156,2.3712
1076358423,4.9469
1076358432,4.8908
1076358906,4.2039
1076359034,8.4326
1076359044,4.3055
1076359309,4.9874
1076359312,3.335
