1073994292,4.67
1074250503,2.5508
1074254709,8.7389
1074254735,8.7389
1074326411,1.9622
1074613572,7.1138
1074691222,3.0
1075523938,7.9754
1075809231,5.194
1075810267,2.5873
1075810598,4.5112
1075810599,2.8925
1075810606,3.0
1075810607,6.7082
1075810608,1.886
1075810785,3.0
1075810786,3.0
1075810920,3.1761
1075810936,2.0
1075810940,5.7902
1075810975,1.0
1075810985,8.0
1075810986,1.5874
1075810997,7.3257
1075811202,8.063
1075811205,8.063
1075811206,8.063
1075811212,8.063
1075811218,3.7764
1075811221,3.7764
1075811230,1.9622
1075811232,1.9622
1075811233,1.9622
1075811238,7.9373
1075811248,3.0
1075811264,1.7183
1075811272,5.7468
1075811275,5.7468
1075811348,6.9461
1075811351,4.899
1075811352,2.4495
1075811358,2.8284
1075811359,3.4641
1075811365,4.67
1075811366,4.67
1075811370,1.0
1075811372,7.4833
1075811379,7.1138
1075811438,4.0906
1075811516,7.2685
1075811525,4.2138
1075811526,4.2138
1075811577,2.6477
1075811578,2.6477
1075811580,2.6477
1075835228,3.8337
1075835229,3.8337
1075835321,7.4156
1075835448,2.8284
1075836055,3.2821
1075836275,6.5809
1075874008,5.2802
1075874026,1.6818
1075874051,3.0028
1075874061,3.0028
1075874068,3.0028
1075874086,2.9407
1075874764,5.4772
1075875389,6.2652
1075875393,8.7371
1075877097,1.2599
1076085414,5.0476
1076101267,2.2134
1076102334,4.6102
1076102418,7.9754
1076102419,7.9754
1076102494,5.3008
1076102495,5.3008
1076118756,4.5993
1076237987,8.7371
1076237992,8.7371
1076240867,3.108
1076242185,2.0
1076242195,3.108
1076242236,6.9282
1076242237,6.9282
1076243638,3.2532
1076243673,6.9428
1076275990,7.3186
1076276016,7.3186
1076277563,5.4867
1076279620,6.5071
1076280286,4.7399
1076280401,7.1939
1076306144,6.9631
1076307505,5.9657
1076308196,8.3857
1076309769,6.081
1076309873,5.3008
1076332760,3.476
1076332811,3.3098
1076340477,5.1195
1076340725,7.1939
1076342279,5.6621
1076342527,3.4641
1076344095,9.6549
1076346543,8.8498
1076346720,1.0
1076346728,9.0
1076346733,9.0
1076346744,7.8965
1076346835,4.1475
1076346836,4.1475
1076346845,4.1475
1076348858,3.6342
1076350288,5.679
1076351712,4.9874
1076351714,4.9874
1076351856,4.6544
1076354777,4.5112
1076355037,7.1732
1076355041,7.1732
1076355043,7.1732
1076355055,7.1732
1076355140,9.4185
1076355513,4.0
1076355585,5.0133
1076355588,6.1242
1076355610,3.0917
1076355844,2.0
1076357546,4.8595
1076358154,4.5332
1076358349,5.8761
1076358419,4.1733
1076358908,2.8459
1076359032,1.5746
1076359042,1.5746
1076359292,4.041
1076359296,3.3985
1076362947,1.0
1076362977,2.0
1076363062,2.8261
1076363457,7.7647
1076364301,6.9914
1076365041,1.5651
1076365051,1.5651
1076365056,6.9914
1076365141,3.4641
1076365188,2.1132
1076365980,1.0
1076366022,3.634
1076373797,3.5227
1076373930,6.6844
1076375419,3.0
1076376239,2.6207
1076377426,6.331
1076378412,8.3666
1076378562,4.9874
1076378565,2.0
1076378797,4.5112
1076379376,4.9324
1076380275,3.4074
1076382384,5.3008
1076382387,5.3008
1076382699,6.0
1076383139,3.0
1076383159,3.4692
1076383195,4.0974
1076385397,2.3284
1076386174,4.0749
1076386280,6.4807
1076386665,2.0598
1076387593,4.0234
1076388752,2.1689
1076389547,1.5858
1076390975,4.3795
1076391059,7.1152
1076391208,7.9986
1076391225,7.9986
1076392349,4.9096
1076392352,5.0
1076392381,7.9754
1076392424,1.0
1076392583,6.3626
1076392625,10.0
1076393340,5.8935
1076393533,6.7213
1076393536,6.7213
1076393564,5.679
1076394359,4.1475
1076394363,4.1475
1076401956,3.6223
1076401960,9.0
1076402279,2.2361
1076402390,6.4907
1076402978,5.0476
1076403123,7.3333
1076403170,1.3608
1076403286,5.8834
1076403295,5.8834
1076403297,5.8834
1076403396,1.4142
1076403499,5.0476
1076404111,6.0
1076404606,10.0
1076404607,6.9282
1076404608,9.0
1076404612,7.4769
1076404649,2.3686
1076405032,4.1475
1076405036,4.1475
1076405429,2.0396
1076405540,3.6223
1076405569,6.3794
1076408835,5.2802
1076409525,5.2117
1076410308,3.967
1076411422,5.2531
1076411439,1.0
1076411475,4.1322
1076413920,2.0
1076417170,4.9316
1076417880,5.0
1076418057,2.0274
1076418127,6.5856
1076418144,3.6934
1076418150,3.6934
1076418730,6.5856
1076418752,6.5856
1076418754,6.5856
1076418760,6.5856
1076418783,6.5856
1076418790,6.5856
1076418812,6.5856
1076418818,6.5856
1076418844,6.5856
1076422254,1.0
1076423134,8.0
1076429837,8.569
1076429876,6.3571
1076429877,6.3571
1076429894,6.3571
1076430180,7.3929
1076430578,4.9874
1076430697,6.3315
1076431879,6.0082
1076431969,1.3195
1076432057,3.967
1076433805,4.899
1076433811,8.0
1076433819,4.743
1076434085,6.76
1076434401,7.4156
1076435516,6.0
1076435609,3.6223
1076436310,3.1449
1076436490,3.1449
1076436494,3.1449
1076436499,3.1449
1076436582,5.1377
1076437696,2.7887
1076437697,8.0
1076437734,3.3145
1076437807,1.0
1076438792,2.5834
1076438793,2.5834
1076438796,2.5834
1076438828,6.2702
1076438829,6.2702
1076438831,6.2702
1076439226,7.2669
1076439229,7.2669
1076439230,7.2669
1076439277,7.4833
1076440733,5.0
1076441567,3.0
1076441803,3.967
1076441804,6.7082
1076442223,4.0234
1076442226,4.0234
1076442281,2.6477
1076442294,2.9639
1076442371,6.3794
1076442374,6.3794
1076442499,2.6321
1076442519,1.3195
1076444139,5.2531
1076444365,3.3145
1076445052,7.3665
1076445103,5.1377
1076445110,5.1377
1076445438,3.3043
1076445443,3.1449
1076445444,3.1449
1076445445,3.1449
1076445452,7.4214
1076445453,4.0
1076446782,5.0454
1076446792,8.9392
1076446817,8.0
1076446818,7.979
1076446825,8.9392
1076446827,8.9392
1076446961,4.2611
1076446966,4.2611
1076447016,7.2685
1076447391,5.0
1076449006,2.1398
1076449542,3.5954
1076456860,8.1649
1076456877,7.1152
1076456881,7.1152
1076456893,8.3666
1076456900,7.805
1076459280,5.3775
1076459282,2.98
1076459374,6.0152
1076459441,3.1569
1076460337,3.4713
1076461168,1.7692
1076461197,5.8524
1076461498,6.5421
1076463291,1.2599
1076463692,5.3852
1076463839,3.873
1076463913,8.948
1076463918,8.948
1076464170,9.3543
1076464173,9.3543
1076464330,7.4833
1078002116,7.0
1078002432,2.0
1078002487,4.1157
1078004716,5.2415
1078005091,4.5013
1078006156,1.0
1078006741,4.1157
1078007387,5.0476
1078008175,6.9914
1078008231,9.1041
1078008232,4.5112
1078008901,6.4907
1078009216,6.3794
1078009408,4.9874
1078009421,6.0
1078009610,5.0
1078009812,3.0
1078009831,5.679
1078009834,5.6266
1078009837,2.0
1078009838,3.9149
1078009867,7.3485
1078010092,6.901
1078010095,6.901
1078010111,7.3987
1078010115,7.3987
1078010179,7.3987
1078010184,7.3987
1078010241,2.1147
1078011906,1.1601
1078012749,4.0
1078013668,6.6732
1078013687,2.2361
1078013917,5.0782
1078014543,6.957
1078014905,7.3986
1078015087,4.0
1078015112,1.1788
1078015114,4.9324
1078015133,1.2599
1078015134,1.2599
1078015137,7.937
1078015138,7.937
1078015502,4.5112
1078015529,4.6629
1078015644,7.6294
1078016017,7.1035
1078018022,5.2946
1078018103,1.5878
1078018160,7.5779
1078018211,2.8284
1078018451,2.0
1078018480,1.4142
1078018531,6.3794
1078018537,6.3794
1078018726,5.3708
1078019220,3.9936
1078020324,8.0
1078020564,2.5834
1078021192,7.0176
1078021246,1.0
1078021258,7.3303
1078021259,7.3303
1078021393,9.0
1078021643,5.5934
1078022316,8.063
1078022343,5.898
1078022544,5.152
1078022559,1.4411
1078023917,4.7093
1078023924,4.7093
1078024798,9.4868
1078025151,6.0
1078025347,6.8169
1078025489,7.6754
1078025995,6.4618
1078026689,4.0
1078026692,2.5698
1078027508,5.0
1078027543,5.0
1078027697,10.0
1078027925,3.0
1078028536,1.0
1078028603,6.0299
1078028609,4.6492
1078028857,9.4868
1078028891,5.2319
1078028900,5.2319
1078028901,5.2319
1078029095,3.5954
1078029222,1.1041
1078029223,1.1041
1078029302,1.1041
1078029908,1.5874
1078031870,9.455
1078031876,9.455
1078031879,9.455
1078031976,9.455
1078032054,9.455
1078032165,9.455
1078032168,9.455
1078032198,9.455
1078032242,9.455
1078032662,1.8838
1078033509,5.0
1078033555,7.0
1078033597,2.2679
1078034162,1.1125
1078035671,8.0
1078037283,2.2777
1078037289,2.4607
1078038028,6.9373
1078038035,6.9373
1078038469,1.1892
1078038636,5.6336
1078039552,5.3852
1078039856,9.3874
1078039890,4.2473
1078039914,1.1788
1078039918,1.1788
